error_type,fold,source_file,doi,title,abstract,label,prediction,score,source
False Negative,1,fold_1_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.3390/rs11151791,A Density-Based Approach for Leaf Area Index Assessment in a Complex Forest Environment Using a Terrestrial Laser Scanner,"Forests are an important part natural ecosystems, by for example providing food, fiber, habitat, and biodiversity, all of which contribute to stable natural systems. Assessing and modeling the structure and characteristics of forests, e.g., Leaf Area Index (LAI), volume, biomass, etc., can lead to a better understanding and management of these resources. In recent years, Terrestrial Laser Scanning (TLS) has been recognized as a tool that addresses many of the limitations of manual and traditional forest data collection methods. In this study, we propose a density-based approach for estimating the LAI in a structurally-complex forest environment, which contains variable and diverse structural attributes, e.g., non-circular stem forms, dense canopy and below-canopy vegetation cover, and a diverse species composition. In addition, 242 TLS scans were collected using a portable low-cost scanner, the Compact Biomass Lidar (CBL), in the Hawaii Volcanoes National Park (HAVO), Hawaii Island, USA. LAI also was measured for 242 plots in the site, using an AccuPAR LP-80 ceptometer. The first step after cleaning the point cloud involved detecting the higher forest canopy in the light detection and ranging (lidar) point clouds, using normal change rate assessment. We then estimated Leaf Area Density (LAD), using a voxel-based approach, and divided the canopy point cloud into five layers in the Z (vertical) direction. These five layers subsequently were divided into voxels in the X direction, where the size of these voxels were obtained based on inter-quartile analysis and the number of points in each voxel. We hypothesized that the intensity returned to the lidar system from woody materials, like branches, would be higher than from leaves, due to the liquid water absorption feature of the leaves and higher reflectance for woody material at the 905 nm laser wavelength. We also differentiated between foliar and woody materials using edge detection in the images from projected point clouds and evaluated the density of these regions to support our hypothesis. Density of points, or the number of points divided by the volume of a grid, in a 3D grid size of 0.1 m, was calculated for each of the voxels. The grid size was determined by investigating the size of the branches in the lower portion of the canopy. Subsequently, we fitted a Kernel Density Estimator (KDE) to these values, with the threshold set based on half of the area under the curve in each of the density distributions. All the grids with a density below the threshold were labeled as leaves, while those grids above the threshold were identified as non-leaves. Finally, we modeled LAI using the point densities derived from the TLS point clouds and the listed analysis steps. This model resulted in an R 2 value of 0.88. We also estimated the LAI directly from lidar data using the point densities and calculating LAD, which is defined as the total one-sided leaf area per unit volume. LAI can be obtained as the sum of the LAD values in all the voxels. The accuracy of LAI estimation was 90%, with an RMSE value of 0.31, and an average overestimation of 9 % in TLS-derived LAI, when compared to field-measured LAI. Algorithm performance mainly was affected by the vegetation density and complexity of the canopy structures. It is worth noting that, since the LAI values cannot be considered spatially independent throughout all the plots in this site, we performed semivariogram analysis on the field-measured LAI data. This analysis showed that the LAI values can be assumed to be independent in plots that are at least 30 m apart. As a result, we divided the data into six subsets in which the plots were 30 m spaced. The R 2 values for these subsets, based on modeling of the field-measured LAI using leaf point density values, ranged between 0.84–0.96. The results bode well for using this method for efficient, automatic, and accurate/precise estimation of LAI values in complex forest environments, using a low-cost, rapid-scan TLS.",1,0,0.16061129,openalex
False Negative,1,fold_1_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.3354/meps07247,Rocky intertidal community structure in oceanic islands: scales of spatial variability,"MEPS Marine Ecology Progress Series Contact the journal Facebook Twitter RSS Mailing List Subscribe to our mailing list via Mailchimp HomeLatest VolumeAbout the JournalEditorsTheme Sections MEPS 356:15-24 (2008) - DOI: https://doi.org/10.3354/meps07247 Rocky intertidal community structure in oceanic islands: scales of spatial variability Gustavo M. Martins1,2,3,*, Richard C. Thompson1, Stephen J. Hawkins3,5, Ana I. Neto2, Stuart R. Jenkins3,4 1Marine Biology and Ecology Research Centre, Marine Institute, University of Plymouth, Plymouth PL4 8AA, UK 2Secção Biologia Marinha and CIRN, Departamento Biologia, Universidade dos Açores, 9501-801 Ponta Delgada, Açores, Portugal 3Marine Biological Association, Citadel Hill, Plymouth PL1 2PB, UK 4School of Ocean Sciences, University of Wales Bangor, Menai Bridge, Anglesey LL59 5EY, UK 5College of Natural Sciences, University of Bangor, Bangor, Gwynedd LL57 2UW, UK *Email: gustavo.martins@plymouth.ac.uk ABSTRACT: There is a clear bias in the literature on island ecology towards terrestrial rather than marine systems, which have remained comparatively poorly studied. Marine populations are typically open, and local production may have little impact on local recruitment, such that long-distance dispersal is an important determinant of population ecology. Since oceanic islands form discrete patches of habitat surrounded by a structurally different environment, we tested the general hypothesis that processes operating at the scale of islands have a greater influence on these populations than the processes operating at smaller, intra-island scales. A hierarchical design examined the patterns of abundance and distribution of conspicuous taxa at 3 tidal heights at a range of spatial scales, ranging from a few meters to hundreds of kilometres apart in the rocky intertidal of the Azores. Both uni- and multivariate analyses showed that at the largest scale (islands), significant variation was detected in the lower and mid-shore communities, but not on the upper shore. Along the vertical gradient of immersion there was a trend for increasing small-scale patchiness towards the top of the shore. The potential role of local environmental stress gradients and broad-scale oceanographic patterns of recruitment in structuring these assemblages is discussed. This study corroborates the suitability of the analytical tools used here to examine patterns of distribution over a range of spatial scales and its applicability in the field of island marine ecology. KEY WORDS: Hierarchical analysis · Variance component · Spatial scale · Community structure · Rocky intertidal · Fragmented habitats · Oceanic island · Azores · Assemblage biogeography Full text in pdf format PreviousNextCite this article as: Martins GM, Thompson RC, Hawkins SJ, Neto AI, Jenkins SR (2008) Rocky intertidal community structure in oceanic islands: scales of spatial variability. Mar Ecol Prog Ser 356:15-24. https://doi.org/10.3354/meps07247 Export citation RSS - Facebook - Tweet - linkedIn Cited by Published in MEPS Vol. 356. Online publication date: March 18, 2008 Print ISSN: 0171-8630; Online ISSN: 1616-1599 Copyright © 2008 Inter-Research.",1,0,0.019425256,openalex
False Negative,1,fold_1_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.3897/bdj.4.e8905,Fauna Europaea – Orthopteroid orders,"Fauna Europaea provides a public web-service with an index of scientific names (including important synonyms) of all extant European terrestrial and freshwater animals, their geographical distribution at the level of countries and major islands (west of the Urals and excluding the Caucasus region), and some additional information. The Fauna Europaea project comprises about 230,000 taxonomic names, including 130,000 accepted species and 14,000 accepted subspecies, which is much more than the originally projected number of 100,000 species. Fauna Europaea represents a huge effort by more than 400 contributing specialists throughout Europe and is a unique (standard) reference suitable for many users in science, government, industry, nature conservation and education. The ""Orthopteroid orders"" is one of the 58 Fauna Europaea major taxonomic groups. It contains series of mostly well-known insect orders: Embiodea (webspinners), Dermaptera (earwigs), Phasmatodea (walking sticks), Orthoptera s.s. (grasshoppers, crickets, bush-crickets) and Dictyoptera with the suborders Mantodea (mantids), Blattaria (cockroaches) and Isoptera (termites). For the Orthopteroid orders, data from 35 families containing 1,371 species are included in this paper.",1,0,0.016941704,openalex
False Negative,1,fold_1_roberta-base_BCE_with_title_run-0_opt_neg-500,10.1186/s12863-015-0244-6,Genetic diversity and genetic structure of the Siberian roe deer (Capreolus pygargus) populations from Asia,"Background: The roe deer, Capreolus sp., is one of the most widespread meso-mammals of Palearctic distribution, and includes two species, the European roe deer, C. capreolus inhabiting mainly Europe, and the Siberian roe deer, C. pygargus, distributed throughout continental Asia. Although there are a number of genetic studies concerning European roe deer, the Siberian roe deer has been studied less, and none of these studies use microsatellite markers. Natural processes have led to genetic structuring in wild populations. To understand how these factors have affected genetic structure and connectivity of Siberian roe deer, we investigated variability at 12 microsatellite loci for Siberian roe deer from ten localities in Asia. Results: Moderate levels of genetic diversity (H E = 0.522 to 0.628) were found in all populations except in Jeju Island, South Korea, where the diversity was lowest(H E= 0.386). Western populations showed relatively low genetic diversity and higher degrees of genetic differentiation compared with eastern populations (mean Ar = 3.54 (east), 2.81 (west), mean F ST = 0.122). Bayesian-based clustering analysis revealed the existence of three genetically distinct groups (clusters) for Siberian roe deer, which comprise of the Southeastern group (Mainland Korea, Russian Far East, Trans-Baikal region and Northern part of Mongolia), Northwestern group (Western Siberia and Ural in Russia) and Jeju Island population. Genetic analyses including AMOVA (F RT = 0.200), Barrier and PCA also supported genetic differentiation among regions separated primarily by major mountain ridges, suggesting that mountains played a role in the genetic differentiation of Siberian roe deer. On the other hand, genetic evidence also suggests an ongoing migration that may facilitate genetic admixture at the border areas between two groups. Conclusions: Our results reveal an apparent pattern of genetic differentiation among populations inhabiting Asia, showing moderate levels of genetic diversity with an east-west gradient. The results suggest at least three distinct management units of roe deer in continental Asia, although genetic admixture is evident in some border areas. The insights obtained from this study shed light on management of Siberian roe deer in Asia and may be applied in conservation of local populations of Siberian roe deer. © 2015 Lee et al.",1,0,0.6781325,positives
False Negative,1,fold_1_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.1163/15685403-00003212,Patterns of genetic structuring and levels of differentiation in supralittoral talitrid amphipods: an overview,"Talitrids are the only family within the order Amphipoda to have colonised supralittoral and terrestrial environments. They live in a variety of settings, from sandy to rocky and pebble beaches, to river and lake banks, and to leaf litter and caves. A common feature is the absence of a planktonic larval stage to facilitate passive dispersal over long-distances. However, some species have broad distributions. Genetic studies over the past 25 years have tried to explain this apparent contradiction by assessing patterns of species genetic structuring on different geographical scales. Here, we review the molecular studies available to date and focus on the population genetics of talitrids. Most of these studies considered populations in the Mediterranean area, but also along the Atlantic coast and in Canary Island caves. From this review, the group emerges as a potential model to understand processes of dispersal and divergence in non-highly-vagile supralittoral organisms. At the same time, studies on these issues are still too restricted geographically: a worldwide scale including different regions would provide us with a better perspective on these problems.
 
 La famiglia Talitridae è l’unica, all’interno dell’ordine Amphipoda, ad essere rappresentata da specie che hanno colonizzato l’ambiente emerso. Queste si possono trovare in una grande varietà di habitat: dalle spiagge sabbiose, rocciose e ciottolose, alle rive dei fiumi e dei laghi, fino alle lettiere delle foreste umide o agli ambienti cavernicoli. Una caratteristica comune a tutti gli anfipodi è l’assenza di uno stadio larvale planctonico che faciliti o promuova una dispersione passiva su distanze medio-lunghe. Nonostante questo, alcune specie presentano un areale piuttosto esteso. Gli studi genetici condotti negli ultimi 25 anni hanno cercato di spiegare questa apparente contraddizione attraverso stime ed analisi della struttura genetica di specie diverse su scale geografiche più o meno estese. In questo lavoro ci proponiamo quindi di riassumere gli studi molecolari condotti sino ad oggi ed aventi come oggetto la genetica di popolazione degli anfipodi talitridi. La maggior parte dei lavori a disposizione in letteratura considera popolazioni e specie dell’area Mediterranea, ma alcuni coprono anche le coste atlantiche nord-orientali e le grotte delle isole Canarie. Da questi studi emerge chiaramente la grande potenzialità dei talitridi come gruppo-modello ideale per comprendere i processi di dispersione e di divergenza in organismi caratterizzati da bassi livelli di vagilità. Allo stesso tempo, le conclusioni fin qui ottenute si riferiscono ad aree geografiche relativamente limitate: da qui la necessità di ampliare la scala spaziale. Questi lavori rappresenterebbero un contributo sostanziale, consentendo, da un lato, di migliorare la nostra conoscenza dei modelli di strutturazione genetica di questo gruppo di crostacei, e dall’altro di meglio comprendere le dinamiche evolutive che regolano le comunità degli ambienti costieri.",1,0,0.064936385,openalex
False Negative,1,fold_1_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.1016/j.baae.2022.01.006,Comparing scavenging in marine and terrestrial ecosystems: a case study with fish and gull carcasses in a small Mediterranean island,"Carrion consumption by scavengers is a key component of both terrestrial and aquatic food webs. However, there are few direct comparisons of the structure and functioning of scavenging communities in different ecosystems. Here, we monitored the consumption of 23 fish (seabream Sparus aurata) and 34 bird (yellow-legged gull Larus michahellis) carcasses on a small Mediterranean island (Isla Grosa, southeastern Spain) and surrounding waters in summer to compare the structure of the scavenger assemblages and their carrion consumption efficiencies in terrestrial and shallow water habitats. Scavenging was highly efficient both in marine and terrestrial environments, especially in the presence of a highly abundant vertebrate scavenger species, the yellow-legged gull. The vertebrate scavenger community was richer in the marine environment, whereas the invertebrate community was richer on land. The scavenger network was usually well-structured (i.e., nested), with the exception of the community associated with fish terrestrial carcasses, which were almost monopolized by yellow-legged gulls. In contrast, gulls left conspecific carcasses untouched, thus allowing longer persistence of gull carcasses on land and their exploitation by a diverse insect community. Our study shows important differences in the scavenging process associated with environment and carcass type. Promising avenues for further eco-evolutionary and applied research arise from the comparison of scavenging processes in terrestrial and marine ecosystems, from small islands to continents.",1,0,0.016361946,openalex
False Negative,1,fold_1_roberta-base_BCE_with_title_run-0_opt_neg-500,10.17520/biods.2023086,"Intertidal crabs (Decapoda: Brachyura) species diversity and geographical distributions in Donghai Island and Naozhou Island, Guangdong Province","Aims: Intertidal crabs represent significant ecological groups within the nearshore zoobenthic biota. The northern South China Sea is rich in intertidal crabs, but the research progress varies considerably across different regions. Compared with eastern Guangdong, Beibu Gulf, and Hainan Island, our understanding of the intertidal crab fauna in western Guangdong remains relatively limited. To bridge this knowledge gap, it is crucial to explore the intertidal crab fauna on Donghai Island and Naozhou Island, located on eastern side of the Leizhou Peninsula. These islands play a vital role in unveiling the nearshore zoobenthic biogeography of western Guangdong and the northern South China Sea. In this study, we present the findings of a comprehensive field survey and incorporate previous studies to report on the species diversity and distribution patterns of intertidal crabs from these two islands. Methods: During the period of 2021–2022, intertidal crabs were collected from 22 sampling sites located Donghai Island and Naozhou Island. And the taxon recoded in previous studies were revised by literature review. A comprehensive and current checklist of intertidal crabs in the two islands was conducted, and an analysis was conducted to determine the distribution patterns of each species along the coasts of the China Seas. Results: A total of 91 species of brachyuran crabs were collected, representing 26 families and 62 genera during the field survey. Within this collection, 52 species were previously undocumented in the study area. The updated checklist now encompasses 150 intertidal crab species, originating from 33 families and 91 genera. Out of them, 108 species (72.0%) are characterized as the tropical and/or subtropical, with their distribution spanning from the northern South China Sea to the Taiwan Strait or the East China Sea. The remaining 42 species (28.0%) are considered widespread, with each of them being found across from the northern South China Sea to the Yellow and Bohai Seas. The intertidal brachyuran fauna of the study area is tightly related to other areas of the South China Sea. Among these 150 species, 136 species (90.7%) have also been documented on Hainan Island, 124 species (82.7%) in the Beibu Gulf, 123 species (82.0%) on Taiwan Island, and 109 species (72.7%) in Southeast Asia. Conclusions: The results indicate a strong connection between the intertidal crab population on the eastern coast of Leizhou Peninsula and the northern coast of Hainan Island. Both regions fall within the Subtropical Provinces in terms of nearshore zoobenthic biota. Interestingly, it appears that neither the Leizhou Peninsula nor the Qiongzhou Strait significantly hinder the dispersal of intertidal crabs. The results offer fresh perspectives on the biogeographical classification of nearshore zoobenthic biota in China, as well as the sustainable utilization and preservation of marine biological resources. © 2023, Chinese Academy of Sciences. All rights reserved.",1,0,0.24144766,positives
False Negative,1,fold_1_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.2307/2404795,"Comparative Distribution, Movements and Diet of Harbour and Grey Seals from Moray Firth, N. E. Scotland","1. The distribution, movements and foraging activity of harbour and grey seals from the inner Moray Firth, N.E. Scotland, were compared using a combination of observations at haul-out sites, VHF and satellite-link telemetry, and analyses of diet composition. 2. Terrestrial abundance of both grey and harbour seals was highest during the summer but there were marked differences in the extent to which the two species moved between different haul-out sites. Harbour seals showed local seasonal changes in distribution, but all 21 radio-tagged seals moved only to alternative haul-out sites within a range of 75km. In contrast, four of the five grey seals tracked from the Moray Firth moved to haul-out sites 125-365 km away, and provided evidence of interchange between the Moray Firth and other grey seal breeding areas in Orkney, the Fifth of Forth and the Farne Islands. 3. All harbour seals foraged within 60 km of their haul-out sites, but showed seasonal variation in their foraging areas which was related to changes in their terrestrial distribution. In contrast, those grey seals which foraged within the Moray Firth travelled up to 145 km from haul-out sites. Nevertheless, there was some overlap in the foraging areas used by harbour seals and grey seals in more inshore areas. 4. Sandeels, gadoids, flatfish and cephalopods formed over 95% of the diet of both species. However, dietary data, particularly for grey seals, may be biased toward those individuals which fed in more inshore areas. 5. These results suggest that Moray Firth harbour seals can be considered as a relatively discrete population, with clear links between breeding, feeding and resting areas, and little exchange of adults between this and adjacent breeding areas in Orkney and the Tay Estuary. In contrast, grey seals from several different breeding sites appear to move into the Moray Firth in summer and use the area primarily for foraging and non-breeding haul-out.",1,0,0.014708711,openalex
False Negative,1,fold_1_roberta-base_BCE_with_title_run-0_opt_neg-500,10.1016/j.biocon.2016.04.036,Extinction debt on reservoir land-bridge islands,"Large dams cause extensive inundation of habitats, with remaining terrestrial habitat confined to highly fragmented archipelagos of land-bridge islands comprised of former hilltops. Isolation of biological communities on reservoir islands induces local extinctions and degradation of remnant communities. ""Good practice"" dam development guidelines propose using reservoir islands for species conservation, mitigating some of the detrimental impacts associated with flooding terrestrial habitats. The degree of species retention on islands in the long-term, and hence, whether they are effective for conservation is currently unknown. Here, we quantitatively review species' responses to isolation on reservoir islands. We specifically investigate island species richness in comparison with neighbouring continuous habitat, and relationships between island species richness and island area, isolation time, and distance to mainland and to other islands. Species' responses to isolation on reservoir islands have been investigated in only 15 of the > 58,000 large-dam reservoirs (dam height > 15m) operating globally. Research predominantly originates from wet tropical forest habitats and focuses on mammals, with species richness being the most widely-reported ecological metric. Terrestrial taxa are, overall, negatively impacted by isolation on reservoir islands. Reservoir island species richness declines with isolation time, and although the rate of loss is slower on larger islands, all islands exhibit depauperate species richness < 100 years after isolation, compared to continuous mainland habitats. Such a pattern of sustained and delayed species loss following large-scale habitat disturbance is indicative of an extinction debt existing for reservoir island species: this pattern is evident across all taxonomic groups and dams studied. Thus, reservoir islands cannot reliably be used for species conservation as part of impact mitigation measures, and should instead be included in area calculations for land impacted by dam creation. Environmental licensing assessments as a precondition for future dam development should explicitly consider the long-term fate of island communities when assessing biodiversity loss vs energy output. © 2016 Elsevier Ltd.",1,0,0.011197634,positives
False Negative,1,fold_1_roberta-base_BCE_with_title_run-0_opt_neg-500,10.2112/JCOASTRES-D-14-00141.1,Evaluation of Wintering Waterbird Habitats on Louisiana Barrier Islands,"Evaluation of wintering waterbird habitats on Louisiana barrier islands. Louisiana's barrier islands provide unique habitats for waterbirds throughout the year. Unfortunately, barrier islands such as those within the Isles Dernieres Barrier Island Refuge (IDBIR) are rapidly degrading, and critical waterbird habitats are disappearing. The majority of waterbird research projects in the northern Gulf of Mexico have focused on important breeding habitats, but little information exists on preferred habitats during the nonbreeding wintering period. The goal of this study was to identify important waterbird habitats on barrier islands during the nonbreeding period to enhance barrier island management for year-round use by waterbirds. Biweekly surveys were conducted at the IDBIR during the 2010-2011 and 2011-2012 nonbreeding seasons to determine waterbird use of beach habitats. Habitat maps of the IDBIR were also created to calculate bird densities and species richness among habitat types, including bayside intertidal, flats, gulfside intertidal, nonintertidal, and rock structures. This study also quantified availability of food resources by collecting benthic core samples from substrates at each habitat type. Forty-seven waterbird species were observed during waterbird surveys. Wine Island had the greatest species richness and bird density (5.5 species/ha and 325.6 birds/ha) among the islands, as well as the greatest density of foraging waterbirds. Rock structures and gulfside intertidal habitats had the greatest species richness and bird densities among habitat types. East and West Raccoon islands and intertidal habitats had the greatest availability of invertebrate prey. There was a moderate correlation (r2 = 0.32) between invertebrate biomass and abundance of foraging shorebirds. It is recommended that future restoration projects provide wide, expansive intertidal habitats to enhance critical wintering habitats for waterbirds. © Coastal Education and Research Foundation, Inc. 2016.",1,0,0.008679924,positives
False Negative,2,fold_2_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.1080/14888386.2012.719177,Ice bridging as a dispersal mechanism for Arctic terrestrial vertebrates and the possible consequences of reduced sea ice cover,"The dispersal abilities of terrestrial mammals are severely constrained by water crossings, resulting in islands generally supporting less diverse mammal faunas than similar continental areas. In ice-affected Arctic regions, seasonal or permanent ice cover provides a bridging mechanism for dispersal, allowing water gaps to be crossed more rapidly and with less energy cost than is entailed in swimming. Consequently, islands that might be out of reach if waters were open become much more readily colonised in the presence of ice. We reviewed the distribution of terrestrial mammals on selected islands throughout the Arctic and analyse historical data for several sites in the Canadian Arctic where mammal populations have undergone extirpation and re-colonisation. We use these data to assess the value of ice for the dispersal of Arctic terrestrial mammals. Given observed dispersal distances we estimate the likely impact of future ice reduction on island faunas. We predict that, as ice cover duration shortens, immigration will decline leading to increased extinctions of island populations and potentially, in the long-term, local genetic differentiation. The eventual disappearance of ice bridges, preventing the immigration of southern species, may leave certain arctic archipelagos as the last refuge for typical Arctic mammals.",1,0,0.2742618,openalex
False Negative,2,fold_2_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.1111/avsc.12331,Water depletion drives plant succession in farm ponds and overrides a legacy of continuous anthropogenic disturbance,"Abstract
 Questions
 Abandonment of anthropogenic ecosystems threatens biodiversity in rural areas globally. Successional responses in anthropogenic ecosystems have been shown to differ from those in natural ecosystems because of the legacy of continuous management activities. However, few studies have focused on successional changes in anthropogenic freshwater ecosystems following abandonment. Focusing on two drivers (water depletion and cessation of anthropogenic disturbance), we tested whether water depletion plays a larger role than years since abandonment in determining the both plant functional diversity and composition in farm ponds.
 
 Location
 Awaji Island, western Japan.
 
 Methods
 We investigated flora at 200 farm ponds, which had experienced long-term continuous anthropogenic disturbance. We interviewed 100 managers of the surveyed ponds and local farmers to identify the ponds’ management status. To capture community processes during succession, we focused on functional richness and functional trait composition. We assessed the relative contribution of the two successional drivers in determining functional richness by adopting a linear model. We classified the survey ponds into five groups based on the two successional drivers and performed PERMANOVA to test differences in functional composition among the groups.
 
 Results
 Water depletion played a larger role than elapsed time since cessation of anthropogenic disturbance in determining functional richness. Functional composition of water-depleted ponds significantly differed from that of managed ponds, regardless of years since abandonment.
 
 Conclusions
 Our results indicate that water depletion has a larger effect on successional changes in ponds than cessation of anthropogenic disturbance; that is, water depletion drives succession and overrides the legacy of continuous anthropogenic disturbance. The results suggest that, in freshwater ecosystems, the functional change in a community is greater in the transition from macrophytes to terrestrial plants than it is in the transition from stress-tolerant species to competitive species.",1,0,0.0031654674,openalex
False Negative,2,fold_2_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.1186/s40168-020-00809-w,Lifting the veil on arid-to-hyperarid Antarctic soil microbiomes: a tale of two oases,"Abstract Background Resident soil microbiota play key roles in sustaining the core ecosystem processes of terrestrial Antarctica, often involving unique taxa with novel functional traits. However, the full scope of biodiversity and the niche-neutral processes underlying these communities remain unclear. In this study, we combine multivariate analyses, co-occurrence networks and fitted species abundance distributions on an extensive set of bacterial, micro-eukaryote and archaeal amplicon sequencing data to unravel soil microbiome patterns of nine sites across two east Antarctic regions, the Vestfold Hills and Windmill Islands. To our knowledge, this is the first microbial biodiversity report on the hyperarid Vestfold Hills soil environment. Results Our findings reveal distinct regional differences in phylogenetic composition, abundance and richness amongst microbial taxa. Actinobacteria dominated soils in both regions, yet Bacteroidetes were more abundant in the Vestfold Hills compared to the Windmill Islands, which contained a high abundance of novel phyla. However, intra-region comparisons demonstrate greater homogeneity of soil microbial communities and measured environmental parameters between sites at the Vestfold Hills. Community richness is largely driven by a variable suite of parameters but robust associations between co-existing members highlight potential interactions and sharing of niche space by diverse taxa from all three microbial domains of life examined. Overall, non-neutral processes appear to structure the polar soil microbiomes studied here, with niche partitioning being particularly strong for bacterial communities at the Windmill Islands. Eukaryotic and archaeal communities reveal weaker niche-driven signatures accompanied by multimodality, suggesting the emergence of neutrality. Conclusion We provide new information on assemblage patterns, environmental drivers and non-random occurrences for Antarctic soil microbiomes, particularly the Vestfold Hills, where basic diversity, ecology and life history strategies of resident microbiota are largely unknown. Greater understanding of these basic ecological concepts is a pivotal step towards effective conservation management.",1,0,0.011939119,openalex
False Negative,2,fold_2_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.3732/ajb.1500199,Barrancaceae: A new green algal lineage with structural and behavioral adaptations to a fluctuating environment,"PREMISE OF THE STUDY:
 To enhance our knowledge of the diversity of microalgae, a phycological survey of the Canary Islands (Spain) was undertaken. Here we report the discovery of a (semi)terrestrial green filamentous alga isolated from a steep volcanic canyon on La Palma. This alga is continually exposed to changing weather conditions (floods vs. droughts) and thus provides a good opportunity to investigate possible adaptations to a semiterrestrial habitat with large fluctuations of environmental parameters.
 
 METHODS:
 We used axenic cultures, simulated flood and drought stresses and studied their effect on the life history of the alga using light, confocal laser scanning and scanning electron microscopy including fluorescent staining. Furthermore, phylogenetic analyses using rDNA sequence comparisons were performed.
 
 KEY RESULTS:
 Three specific life-history traits that likely represent adaptations to the fluctuating environment of the canyon were observed: (1) fragmentation through “filament splitting”, a unique branching mechanism not reported before in algae and initiated by formation of oblique cross walls, (2) aplanospore formation, and (3) reproduction by multiflagellate zoospores with 4–24 flagella arranged in groups of four. Phylogenetic analyses identified the alga as Barranca multiflagellata gen. et sp. nov. (Barrancaceae fam. nov., Chaetophorales, Chlorophyceae). Moreover, the Chaetophoraceae Greville, 1824 was emended and a new family, Uronemataceae (fam. nov.) erected.
 
 CONCLUSIONS:
 The discovery of Barrancaceae fam. nov. highlights the importance of investigating nonconventional habitats to explore microalgal diversity. The reproductive versatility demonstrated by Barranca suggests adaptation to a semiterrestrial habitat with large fluctuations in water availability.",1,0,0.02786553,openalex
False Negative,2,fold_2_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.33265/polar.v41.7781,Extremely high abundances of Prasiola crispa-associated micrometazoans in East Antarctica,"To elucidate poorly known aspects of the microscopic metazoan distribution in ice-free parts of the Antarctic, we examined samples of the multicellular terrestrial alga Prasiola crispa, collected over the last decade in different parts of continental East Antarctica and Haswell Island. We found that the micrometazoans inhabiting the algae consist of remarkably abundant bdelloid rotifers (subclass Bdelloidea), followed by tardigrades. We did not find nematodes. The rotifer assemblages were characterized by low diversity (only six species). Nevertheless, rotifer densities were extremely high: mean densities ranged from 75 to 3030 individuals per 100 mg of the dry sample weight and the maximum value numbered in excess of 8000 per 100 mg of the dry sample weight. These data show that terrestrial algae, along with mosses, are a very attractive habitat for rotifers and tardigrades in the Antarctic. The statistical analysis showed a lack of correlations between rotifer and tardigrade densities and nutrients (N, C, P, K and Na). Our findings are consistent with the patchy distribution of terrestrial micrometazoans in the Antarctic that has previously been found.",1,0,0.0032894707,openalex
False Negative,2,fold_2_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.3390/w15142526,‘Dual Purpose’ Surface Flow Constructed Treatment Wetlands Support Native Biodiversity in Intensified Agricultural Landscapes,"In agricultural landscapes, free-water surface flow wetlands (FWS) are constructed mainly to improve water quality; however, their contribution to biodiversity conservation is increasingly recognised. To inform biodiversity management in FWS treating agricultural runoff, we surveyed the vegetation and fauna assemblages in five established FWS in a lowland, pastoral landscape in the central North Island, New Zealand. The FWS had been established for between 3 and 19 years, planted with a restricted range of native plant species, and fenced to exclude livestock access. Larger wetlands hosted significantly more plant and mammal species. However, other than wetland size, we found few other significant relationships between wetland habitat, landscape characteristics, and measures of biodiversity (total species, proportion of native species, number of wetland specialists, or threatened species). We recorded one-hundred and thirteen plant, twenty bird, five mammal, eighty-five terrestrial invertebrates, forty-seven aquatic invertebrates, six fish, and two amphibian species inhabiting the FWS. Native species comprised 96% of the total aquatic invertebrate fauna identified. For other taxa, native flora and fauna accounted for half or less than half of all species identified: 53% terrestrial invertebrates, 50% fish, 45% birds, 32% plants, and 0% amphibian and mammal species. Few wetland specialists (aquatic or wetland-adapted) or threatened native species were detected, probably reflecting the limited range of wetland plant species in initial plantings and the difficulties native taxa face when colonising new habitat where potential reservoirs of colonist species are also depauperate or too distant. FWS support native biodiversity, but further enhancements may require active management of exotic and pest species to minimise competition or predation on native species.",1,0,0.22601943,openalex
