error_type,fold,source_file,doi,title,abstract,label,prediction,score,source
False Negative,3,fold_3_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.56899/150.s1.31,"Herpetological Assemblages in Tropical Forests of the Taguibo Watershed, Butuan City, Eastern Mindanao, Philippines","Tropical watershed ecosystems support heterogeneous habitats and diverse non-human species assemblages, together providing ecosystem services to humans. Amphibians and reptiles are recognized as sensitive indicators of ecosystem “health,” related to beneficial services (provisional, regulating, cultural, structural, functional) human societies receive from terrestrial watersheds. The Taguibo Watershed supplies fresh drinking water to Butuan City in the Caraga Region of northeast Mindanao Island. However, very little is known about the herpetofauna of the area. Here, we synthesize biodiversity data from historical (1971, 1979) and recent (2013, 2017) herpetological surveys from the region. We utilize specimen-associated occurrence records and natural history information to produce a species inventory, analyze their habitat utilization, and characterize diversity metrics to describe herpetological communities of the watershed – resulting in 44 species (27 new records). A number of historically-documented species persist, having partitioned riparian and terrestrial habitat types in dipterocarp and secondary-growth forests of Taguibo. Reptiles exhibit little overlap in the use of microhabitats – in contrast to amphibians, which exhibit either unique or frequently shared microhabitat substrates. In terrestrial microhabitats (not immediately associated with water), many newly-recorded reptiles and amphibians (particularly, of the genus Platymantis) partition space predictably – either occupying a single microhabitat or, in one species (a pit viper, Tropidolaemus subannulatus), two microhabitats. We anticipate that our initial characterization of Taguibo’s herpetofauna may serve as a baseline to promote further research and facilitate conservation initiatives. We emphasize the importance of primary sources – field-based surveys and re-surveys – and open-access biodiversity data served via online platforms that provide live, transparent access to original, unaltered data. Anthropogenic threats involving economic-driven activities present a need for field-based research in support of watershed management. Periodic, survey, and re-survey studies – continuously updating earlier work – are the most reliable, repeatable, and publicly-transparent use of biodiversity survey data in support of societal benefits and ecosystem services.",1,0,0.015949555,openalex
False Negative,4,fold_4_roberta-base_BCE_with_title_run-0_opt_neg-500,10.1007/s10021-007-9054-7,Cross-scale responses of biodiversity to hurricane and anthropogenic disturbance in a tropical forest,"In studies of biodiversity, considerations of scale-the spatial or temporal domain to which data provide inference-are important because of the non-arithmetic manner in which species richness increases with area (and total abundance) and because fine-scale mechanisms (for example, recruitment, growth, and mortality of species) can interact with broad scale patterns (for example, habitat patch configuration) to influence dynamics in space and time. The key to understanding these dynamics is to consider patterns of environmental heterogeneity, including patterns produced by natural and anthropogenic disturbance. We studied how spatial variation in three aspects of biodiversity of terrestrial gastropods (species richness, species diversity, and nestedness) on the 16-ha Luquillo Forest Dynamics Plot (LFDP) in a tropical forest of Puerto Rico was affected by disturbance caused by Hurricanes Hugo and Georges, as well as by patterns of historic land use. Hurricane-induced changes in spatial organization of species richness differed from those for species diversity. The gamma components of species richness changed after the hurricanes and were significantly different between Hurricanes Hugo and Georges. Alpha and two beta components of species richness, one related to turnover among sites within areas of similar land use and one related to variation among areas of different land use, varied randomly over time after both hurricanes. In contrast, gamma components of species diversity decreased in indistinguishable manners after both hurricanes, whereas the rates of change in the alpha component of species diversity differed between hurricanes. Beta components of diversity related to turnover among sites declined after both hurricanes in a consistent fashion. Those related to turnover among areas with different historic land uses varied stochastically. The immediate effect of hurricanes was to reduce nestedness of gastropod assemblages. Thereafter, nestedness increased during post-hurricane secondary succession, and did so in the same way, regardless of patterns of historic land use. The rates of change in degree of nestedness during secondary succession were different after each hurricane as a result of differences in the severity and extent of the hurricane-induced damage. Our analyses quantified temporal changes in the spatial organization of biodiversity of gastropod assemblages during forest recovery from hurricane-induced damage in areas that had experienced different patterns of historic human land use, and documented the dependence of biodiversity on spatial scale. We hypothesize that cross-scale interactions, likely those between the local demographics of species at the fine scale and the landscape configuration of patches at the broad scale, play a dominant role in affecting critical transfer processes, such as dispersal, and its interrelationship with aspects of biodiversity. Cross-scale interactions have significant implications for the conservation of biodiversity, as the greatest threats to biodiversity arise from habitat modification and fragmentation associated with disturbance arising from human activities. © 2007 Springer Science+Business Media, LLC.",1,0,0.013905981,positives
False Negative,4,fold_4_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.1139/z07-006,Landscape features and sea ice influence nesting common eider abundance and dispersion,"Factors that influence individual and colony spacing are still not well understood in many organisms. Common eiders (Somateria mollissima (L. 1758)) nest on coastal islands and forage in intertidal and shallow subtidal waters. We considered several biotic and abiotic factors, their interactions, and how these might influence the distribution of eider colonies at several spatial scales in Labrador, Canada. At the island level, nest abundance was not related to intertidal prey density. At the 104 km2 grid scale, eider nest abundance and the coefficient of dispersion (CD; the variance to mean ratio of colony size or grid cell, where CD indicates population dispersion) were negatively related to the number of islands. Spring ice cover was positively related to the number of islands but was negatively related to eider nest abundance and to CD. Ice cover – abundance and ice cover – CD were significant at two spatial scales (104 and 455 km2, respectively), but other relationships were weaker at the larger spatial scale. We hypothesize that during the spring, archipelagos with many islands trap ice, providing terrestrial predators access to nesting islands by acting as bridges and that increased predation reduces habitat quality causing nesting eiders to disperse. Our findings suggest that eiders respond to landscape features, including ice cover, a feature that is being influenced by climate change.",1,0,0.015857106,openalex
False Negative,4,fold_4_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.1111/j.1365-2427.2005.01337.x,Catchment‐ and site‐scale influences of forest cover and longitudinal forest position on the distribution of a diadromous fish,"1. The hydrologic connectivity between landscape elements and streams means that fragmentation of terrestrial habitats could affect the distribution of stream faunas at multiple spatial scales. We investigated how catchment- and site-scale influences, including proportion and position of forest cover within a catchment, and presence of riparian forest cover affected the distribution of a diadromous fish.
 
 2. The occurrence of koaro (Galaxias brevipinnis) in 50-m stream reaches with either forested or non-forested riparian margins at 172 sites in 24 catchments on Banks Peninsula, South Island, New Zealand was analysed. Proportions of catchments forested and the dominant position (upland or lowland) of forest within catchments were determined using geographical information system spatial analysis tools.
 
 3. Multivariate analysis of variance indicated forest position and proportion forested at the catchment accounted for the majority of the variation in the overall proportion of sites in a catchment with koaro.
 
 4. Where forest was predominantly in the lower part of the catchments, the presence of riparian cover was important in explaining the proportion of sites with koaro. However, where forest was predominantly in the upper part of the catchment, the effect of riparian forest was not as strong. In the absence of riparian forest cover, no patterns of koaro distribution with respect to catchment forest cover or forest position were detected.
 
 5. These results indicate that landscape elements, such as the proportion and position of catchment forest, operating at catchment-scales, influence the distribution of diadromous fish but their influence depends on the presence of riparian vegetation, a site-scale factor.",1,0,0.055731263,openalex
False Negative,4,fold_4_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.1098/rspb.2010.1342,Long-term isolation of a highly mobile seabird on the Galapagos,"The Galapagos Islands are renowned for their high degree of endemism. Marine taxa inhabiting the archipelago might be expected to be an exception, because of their utilization of pelagic habitats-the dispersal barrier for terrestrial taxa-as foraging grounds. Magnificent frigatebirds (Fregata magnificens) have a highly vagile lifestyle and wide geographical distribution around the South and Central American coasts. Given the potentially high levels of gene flow among populations, the species provides a good test of the effectiveness of the Galapagos ecosystem in isolating populations of highly dispersive marine species. We studied patterns of genetic (mitochondrial DNA, microsatellites and nuclear introns) and morphological variation across the distribution of magnificent frigatebirds. Concordant with predictions from life-history traits, we found signatures of extensive gene flow over most of the range, even across the Isthmus of Panama, which is a major barrier to gene flow in other tropical seabirds. In contrast, individuals from the Galapagos were strongly differentiated from all conspecifics, and have probably been isolated for several hundred thousand years. Our finding is a powerful testimony to the evolutionary uniqueness of the taxa inhabiting the Galapagos archipelago and its associated marine ecosystems.",1,0,0.118527845,openalex
False Negative,4,fold_4_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.1371/journal.pone.0258919,Diet of a threatened endemic fox reveals variation in sandy beach resource use on California Channel Islands,"The coastal zone provides foraging opportunities for insular populations of terrestrial mammals, allowing for expanded habitat use, increased dietary breadth, and locally higher population densities. We examined the use of sandy beach resources by the threatened island fox (Urocyon littoralis) on the California Channel Islands using scat analysis, surveys of potential prey, beach habitat attributes, and stable isotope analysis. Consumption of beach invertebrates, primarily intertidal talitrid amphipods (Megalorchestia spp.) by island fox varied with abundance of these prey across sites. Distance-based linear modeling revealed that abundance of giant kelp (Macrocystis pyrifera) wrack, rather than beach physical attributes, explained the largest amount of variation in talitrid amphipod abundance and biomass across beaches. δ13C and δ15N values of fox whisker (vibrissae) segments suggested individualism in diet, with generally low δ13C and δ15N values of some foxes consistent with specializing on primarily terrestrial foods, contrasting with the higher isotope values of other individuals that suggested a sustained use of sandy beach resources, the importance of which varied over time. Abundant allochthonous marine resources on beaches, including inputs of giant kelp, may expand habitat use and diet breadth of the island fox, increasing population resilience during declines in terrestrial resources associated with climate variability and long-term climate change.",1,0,0.30236888,openalex
False Negative,4,fold_4_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.1017/s0032247409008353,Mercury in lichens and reindeer hair from Alaska: 2005–2007 pilot survey,"Reindeer and caribou are terrestrial herbivores, that feed on lichens and are used for commercial and subsistence food products. Caribou are a key component of the arctic food web and the bioaccumulation of toxic contaminants, such as mercury (Hg), needs to be monitored to establish a baseline as the arctic environment is impacted by both climate change and future industrial development. A changing climate in Alaska is influencing plant species composition, fire regime, melting and flooding events, and thus, impacting Hg bioavailability in the food chain. Industrial development in Asia is also projected to increase the atmospheric global pool of Hg from increased coal combustion. Reindeer, a domesticated representative of caribou, can be used as a terrestrial biomonitor for metal exposure. In this study total mercury concentrations were measured in lichens and in hair of grazing reindeer on defined ranges across Alaska to establish a baseline for future hypothesis development and testing regarding Hg deposition. The Hg mean level for Seward Peninsula lichens on the Davis Range was 37.4 ng g−1, on the Gray Range 47.1 ng g−1, on the Kakaruk Range 42.2 ng g−1, and 41.7 ng g−1 on the Noyakuk Range. Lichen Hg levels on St. Lawrence Island was 46.6 ng g−1. Methyl mercury levels in lichens were found to be below detection levels. Reindeer grazing on these ranges had mean Hg hair levels of 14.6 ng g−1 (Davis herd), 83.4 ng g−1 (Gray herd), and 40.3 ng g−1 (Noyakuk herd). Two reindeer on St. Lawrence Island had an average of Hg of 43.0 ng g−1. Sample sizes ranged from n = 2 to n = 11. Hg mean levels in lichen on Seward Peninsula were higher than Hg means of two ranges in northern Mongolia. The Hg levels observed in this study indicate that Hg levels in Alaska are low at this time and pose no risk to the health of reindeer or human subsistence harvesters. A significant relationship between Hg in lichens on the ranges and the Hg in reindeer on those ranges has not been established. There are insufficient data on Hg levels in many areas of the north and more information is needed on location specific and time trends in Hg concentrations. Lichens and reindeer hair provide a good, non-invasive method of monitoring metal exposure changes in Alaskan ecosystems.",1,0,0.02334861,openalex
False Negative,4,fold_4_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.1046/j.1365-2745.2001.00562-2.x,Plant Life of Quaternary Cold Stages: Evidence from the British Isles,"West, R.G. ( 2000 ) Plant Life of Quaternary Cold Stages: Evidence from the British Isles. Pp. xi + 320 . Cambridge University Press , Cambridge . ISBN 0-521-59397-2 . Price £65 (hardback). Includes CD ROM. Professor Richard West has been at the forefront of the development of Quaternary science in the UK for some four decades or so. During this period, he has focused his attention on the investigation of a number of important Pleistocene sections and boreholes located throughout East Anglia and neighbouring districts, initially under the leadership of, but subsequently as successor to, Sir Harry Godwin at the sub-department of Quaternary Research in Cambridge. This work led to a steady stream of meticulous reports on the geology and plant history of the Pleistocene in Britain, with a number of these widely acknowledged to be classic and innovative publications. Indeed, his classification of different temperate stages of the Pleistocene, based on his analyses of pollen assemblage and plant macrofossil data published during the 1950s and 1960s, still underpins the terminology and structure of much of the stratigraphic scheme employed for the Pleistocene in the UK (Jones & Keen 1993; Bowen 1999). In view of his influential role in the development of the subject, his extensive experience of the study of exposed sediment sequences in a wide spectrum of geological contexts, and his insight into the influence of taphonomic factors on the fossil plant record, any new treatise by R.G. West on the interpretation of the Quaternary plant record surely merits close attention. This book presents a synthesis that complements West’s earlier works on the temperate-stage plant record, this time focusing on the accumulated fossil plant record from cold stage deposits in the British Isles. It is the first comprehensive treatment of its subject. West has not only scrutinized the pollen assemblage and plant macrofossil records of cold stage deposits recovered from many sites in the UK, but has also travelled extensively throughout Svalbard, the Canadian Arctic Archipelago, the Yukon, the North-west Territories and arctic Alaska to examine modern plant assemblages, in order to assess their potential as suitable analogues for understanding fossil assemblages. The book has three interwoven strands: an attempt to provide a coherent summary of the large amount of data obtained from cold stage floras from sites in the British Isles; a comprehensive, quantitative archive and classification of these data in the form of an electronic data base; and consideration of some of the general conclusions that can be drawn from this comprehensive record. This review will examine each of these strands in turn. The ‘raw’ data are the published and unpublished plant records (pollen and/or plant macrofossil assemblages) available to West up to the data-entry date of 1995. As a prelude to the interpretation of these data, Chapter 1 introduces the importance of the assembly of such a comprehensive archive. The questions posed, which such an archive can help to address, are rather fundamental ones, about the past distribution and behaviour of plant species, and about the use of the fossil plant record for reconstructing past environments, including climate conditions. Chapter 2 attempts to provide a general geological setting (stratigraphic scheme and definitions, dating of sequences, glacial limits in the British Isles), while Chapter 3 introduces the typical sedimentary environments in which the various fossil records probably accumulated, as well as the range of taphonomic problems with which the Quaternary palaeobotanist has to grapple. I suspect that the three introductory chapters will prove somewhat confusing for readers not familiar with the underlying stratigraphic terminology and concepts. On the other hand, the treatment seems too skeletal for those more expert in the field, who will nod enthusiastically at the mention of various stratigraphic or taphonomic issues, but who, like me, might feel a little frustrated with the relatively limited treatment they receive. However, I do recognize the ‘no-win dilemma’ that West must have faced in trying to satisfy both constituencies. Nevertheless, many readers will surely be discouraged by the use of such terms as ‘palaeolithoclimatic’ and ‘palaeobioclimatic’ in early passages of the book, terms that are likely to be confusing for some, while raising questions in the minds of others about their specific definition and application. The sites from which the records were obtained are introduced in Chapter 5. The geographical bias of the data from the British Isles becomes apparent immediately, with the vast majority of the records from central and eastern England. This mainly reflects the preponderance in these parts of the country of records for intervals that predate the last glacial stage. In other districts, any comparable records that existed in the past have largely been removed by advancing ice sheets, or periglacial or other processes that promoted ground surface instability. However, it also reflects the region of main interest to West. A number of important records have been omitted. For example, there are only three records listed from Scotland (including the Scottish Islands), four from Ireland, one from the south-west counties of England, and none from Wales. The records included in the data base vary markedly in the number and type of fossils represented, their age, their state of preservation, and the sedimentary context inferred for the period during which they accumulated. These and other constraints on the data are laid out clearly by West, who also discusses some of the uncertainties these constraints introduce. Chapter 4 describes the electronic archive, which is captured in a CD ROM distributed with the book (included in purchase cost). The electronic formatting and structure take a little time to get used to, as the data are presented in ASCII comma-delimited macro-files. While these can be opened and manipulated in EXCEL, I could find no explanation of the necessary procedures that would assist the novice. The tables provide quantified information for each site record on number and type of taxa recorded, the modern habitat for each taxon, modern distributions, and stratigraphic age of records, as well as bibliographic details for sources of the ‘raw’ data. They are not, however, instantly illuminating, and quite a bit of work is required on the part of the operator to establish what meaningful patterns are locked in the data. This raises the question of the usefulness of circulating the data in this manner. Most readers would, I am sure, have preferred the data to have been presented in a more digested and/or interactive format whereas those intending to use the data for research purposes could easily access them if they were made available through the internet. Chapters 6–12 range through various biogeographical parameters that can be inferred from the data, based on (inter alia) the elements of the flora represented, the frequency of occurrence of selected taxa, species variability, and aspects of growth, reproduction and dispersal. Here is where it could have been extremely useful to have been able to work in tandem between the text and the CD ROM, but I could not find a quick way of achieving this. Those more expert in the handling of data bases might have greater success, but for those less practised in the art, some pointers would have been useful. Chapters 11 and 12 present some of the West’s broad conclusions concerning the habitats represented in the data base, as well as certain phytogeographical inferences that emerge from his analysis of the full data base. The third section of the book constitutes the many valuable insights into the problems of interpreting fossil plant records from cold stage deposits. These are scattered throughout the volume, so that the reader has to work hard to find and link them together, with the result that impact is not maximized. There are interesting comments made at irregular intervals about the distinctiveness of the cold stage floras of Britain, and how they differ, sometimes quite markedly, from present-day arctic floras. For example, therophytes occur in relatively high percentages in fossil floras compared with modern arctic communities. There are intriguing questions raised, for example, about the consequences of the development of an arctic-like environment at the latitude of the British Isles, for plants and insects. Again, however, I craved some further conjecture from West as to plausible answers to these questions. The final chapters address some broader themes, such as palaeoclimate reconstructions based upon biological and other information, comparisons of plant records with contemporaneous records of other biota, and a discussion of the ‘Origin and fate of the cold stage stadial flora’. These raise a number of issues familiar to Quaternary palaeobiologists, the overarching thesis being that the biomes that developed in low-latitude regions during ‘stadial’ times were not analogous to those that can be observed in northern latitudes today. There is a cri de coeur in the book for a new terminology to describe past formations, which is independent of the terms applied to define modern formations that have strict climatic connotations. West suggests that the new definitions could be based on the inferred physiognomy of the past vegetation, the benefits of which are not immediately apparent. This may introduce as many problems as are solved. Yet again, a fuller discussion of the issue would have been welcomed. Overall, I have mixed feelings about the book. On the one hand, the data base is an extremely valuable one, and we Quaternary scientists should be grateful to West for pulling all of this information together in a condensed fashion. On the other hand, I did feel that perhaps the opportunity was not grasped to turn a worthy book into a more exciting one. As already noted, there are places where the crucial arguments are not developed enough. There are also some surprising omissions. For me, the most surprising of all is the lack of any significant reference to recently published ice-core records, and to the implications they have for the interpretation of past ‘stadial’ and ‘interstadial’. The remarkable GRIP and GISP records of the last cold stage, for example, which have evidence for up to 24 extremely abrupt and quasi-cyclic Dansgaard–Oeschger cycles (warmings of some 7 °C), raise some fundamental questions of relevance to interpretation of the terrestrial record, as do detailed marine records for the last cold stage, which provide evidence for less frequent, but equally significant, Heinrich Events. These were dramatically sudden cooling events that appear to have had global impacts (Leuschner & Sirocko, 2000). The growing evidence for frequent, very short-lived climate oscillations during cold stages calls into question traditional definitions of ‘stadial’ and ‘interstadial’ events and their associated floras. The likely responses of biota to this kind of oscillatory palaeoclimate background are very difficult to envisage, and represent a challenge to palaeobotanists for future research. Presumably the starting point for such a pursuit is the construction of rigorous archives of the fossil record of the type assembled by West, followed by close scrutiny of the data they contain. It seems quite apt, therefore, that his book closes with the following statement: The database given here (to 1995) can be expanded as new fossil assemblages are described, as taxonomy and definition improves, as dating is improved and as stratigraphy is revised. The present database and the interpretation of cold stage floras discussed here will hopefully form a sound basis for these developments. True, but it is not made clear whether this final message is an invitation to the community to participate in making this a community-shared facility. I hope it is. This book should be considered an essential addition to libraries and laboratories that aim to maintain a comprehensive coverage of publications in Quaternary stratigraphy and/or palaeobotanical research. It is also a key reference for all those embarking on research projects in Quaternary palaeobotany, and a useful reference for those on the fringe of this specialist subject. With respect to the quality of production of the volume, the cover design and fabric, paper and print, and the colour photographs are all of excellent quality. The line diagrams are generally well constructed. Sadly, some of the black-and-white photographs lack contrast, and I could not read the scales in one or two. But, on the whole, it is quite an attractive little book.",1,0,0.01931159,openalex
False Negative,4,fold_4_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.5194/acp-21-1245-2021,Technical note: A high-resolution inverse modelling technique for estimating surface CO&amp;lt;sub&amp;gt;2&amp;lt;/sub&amp;gt; fluxes based on the NIES-TM–FLEXPART coupled transport model and its adjoint,"Abstract. We developed a high-resolution surface flux inversion system based on the global Eulerian–Lagrangian coupled tracer transport model composed of the National Institute for Environmental Studies (NIES) transport model (TM; collectively NIES-TM) and the FLEXible PARTicle dispersion model (FLEXPART). The inversion system is named NTFVAR (NIES-TM–FLEXPART-variational) as it applies a variational optimization to estimate surface fluxes. We tested the system by estimating optimized corrections to natural surface CO2 fluxes to achieve the best fit to atmospheric CO2 data collected by the global in situ network as a necessary step towards the capability of estimating anthropogenic CO2 emissions. We employed the Lagrangian particle dispersion model (LPDM) FLEXPART to calculate surface flux footprints of CO2 observations at a spatial resolution of 0.1∘×0.1∘. The LPDM is coupled with a global atmospheric tracer transport model (NIES-TM). Our inversion technique uses an adjoint of the coupled transport model in an iterative optimization procedure. The flux error covariance operator was implemented via implicit diffusion. Biweekly flux corrections to prior flux fields were estimated for the years 2010–2012 from in situ CO2 data included in the Observation Package (ObsPack) data set. High-resolution prior flux fields were prepared using the Open-Data Inventory for Anthropogenic Carbon dioxide (ODIAC) for fossil fuel combustion, the Global Fire Assimilation System (GFAS) for biomass burning, the Vegetation Integrative SImulator for Trace gases (VISIT) model for terrestrial biosphere exchange, and the Ocean Tracer Transport Model (OTTM) for oceanic exchange. The terrestrial biospheric flux field was constructed using a vegetation mosaic map and a separate simulation of CO2 fluxes at a daily time step by the VISIT model for each vegetation type. The prior flux uncertainty for the terrestrial biosphere was scaled proportionally to the monthly mean gross primary production (GPP) by the Moderate Resolution Imaging Spectroradiometer (MODIS) MOD17 product. The inverse system calculates flux corrections to the prior fluxes in the form of a relatively smooth field multiplied by high-resolution patterns of the prior flux uncertainties for land and ocean, following the coastlines and fine-scale vegetation productivity gradients. The resulting flux estimates improved the fit to the observations taken at continuous observation sites, reproducing both the seasonal and short-term concentration variabilities including high CO2 concentration events associated with anthropogenic emissions. The use of a high-resolution atmospheric transport in global CO2 flux inversions has the advantage of better resolving the transported mixed signals from the anthropogenic and biospheric sources in densely populated continental regions. Thus, it has the potential to achieve better separation between fluxes from terrestrial ecosystems and strong localized sources, such as anthropogenic emissions and forest fires. Further improvements in the modelling system are needed as our posterior fit was better than that of the National Oceanic and Atmospheric Administration (NOAA)'s CarbonTracker for only a fraction of the monitoring sites, i.e. mostly at coastal and island locations where background and local flux signals are mixed.",1,0,0.0029271103,openalex
False Positive,0,fold_0_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.1038/s41598-018-21999-2,Secondary forest regeneration benefits old-growth specialist bats in a fragmented tropical landscape,"Abstract Tropical forest loss and fragmentation are due to increase in coming decades. Understanding how matrix dynamics, especially secondary forest regrowth, can lessen fragmentation impacts is key to understanding species persistence in modified landscapes. Here, we use a whole-ecosystem fragmentation experiment to investigate how bat assemblages are influenced by the regeneration of the secondary forest matrix. We surveyed bats in continuous forest, forest fragments and secondary forest matrix habitats, ~15 and ~30 years after forest clearance, to investigate temporal changes in the occupancy and abundance of old-growth specialist and habitat generalist species. The regeneration of the second growth matrix had overall positive effects on the occupancy and abundance of specialists across all sampled habitats. Conversely, effects on generalist species were negligible for forest fragments and negative for secondary forest. Our results show that the conservation potential of secondary forests for reverting faunal declines in fragmented tropical landscapes increases with secondary forest age and that old-growth specialists, which are often of most conservation concern, are the greatest beneficiaries of secondary forest maturation. Our findings emphasize that the transposition of patterns of biodiversity persistence in island ecosystems to fragmented terrestrial settings can be hampered by the dynamic nature of human-dominated landscapes.",0,1,0.8176377,openalex
False Positive,0,fold_0_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.1111/rec.12147,Nesting Habitat Creation Enhances Recruitment in a Predator‐Free Environment: <i>Malaclemys</i> Nesting at the Paul S. Sarbanes Ecosystem Restoration Project,"Aquatic turtles worldwide are plagued with habitat loss due to development and shoreline alteration that destroys the terrestrial–aquatic linkage which they must cross to reproduce successfully. Furthermore, nesting habitat loss can concentrate nesting, increasing nest predator efficiency. We describe how the Paul S. Sarbanes Ecosystem Restoration Project at Poplar Island created nesting habitat for Malaclemys terrapin (Diamondback Terrapin), and document nesting success in response to construction progress and the absence of raccoons and foxes, the primary nest predators. We monitored terrapin nests throughout the nesting seasons from 2002 to 2011 to determine overall and within-nest survivorship. Female terrapins began nesting on the restoration project within 1 year but planned construction during the study eliminated some nesting areas and opened previously inaccessible areas. Overall, nest survivorship was considerably higher than mainland nesting areas due to the absence of raccoons and foxes on the island and within-nest survivorship was similar. Egg size, hatchling size, and the frequency of shell scute anomalies were similar to other terrapin populations, suggesting normal developmental conditions on the island. We documented annual variation in hatchling size that correlated negatively with mean air temperature during the incubation season. Our results indicate that restored or created isolated island habitat can be located rapidly by terrapins and can become an important source of recruitment in regions where nesting habitat is limited and predation is high. Poplar Island illustrates how habitat loss and restoration can affect turtle populations by revealing the changes in nesting patterns and success in newly created, predator-free habitat.",0,1,0.9852841,openalex
False Positive,0,fold_0_roberta-base_BCE_with_title_run-0_opt_neg-500,10.1007/s10530-008-9245-y,Consistent performance of invasive plant species within and among islands of the Mediterranean basin,"Since the success of an invasive species depends not only upon its intrinsic traits but also on particular characteristics of the recipient habitat, assessing the performance of an invader across habitats provides a more realistic analysis of risk. Such an analysis will not only provide insights into the traits related to invasiveness, but also the habitat characteristics that underpin vulnerability to invasion that, taken together, will facilitate the selection of management strategies to mitigate the invader's effect. In the present study, we considered the Mediterranean basin islands as an excellent study region to test how the same invasive species perform in different habitats within a single island, and to scale up differences among islands with similar climate. We tested how the performance of three widespread plant invaders with clonal growth but contrasting life-history traits, a deciduous tree Ailanthus altissima, a succulent subshrub Carpobrotus spp., and an annual geophyte Oxalis pes-caprae, varied depending upon the species identity, habitat, and invaded island. The environmental parameters considered were habitat type, elevation, species diversity in the invaded plot, and several soil traits (% C, % N, C/N, pH, and relative humidity). The study documents that the performance of these three important and widespread plant invaders is dependent mainly on species identity, and less upon the invaded island's general features. Likewise, differences in performance among habitats were only significant in the case of Ailanthus, whereas Carpobrotus and Oxalis appear to perform equally well in different environments. Ailanthus thus appears to have a broader spectrum of invasiveness, being able to invade a larger number of habitat types. On the contrary, Carpobrotus spp. have not yet invaded habitats different from those where the species have been originally introduced and where they are still commonly spread by humans. Oxalis distribution is mainly related to agricultural activities and disturbed sites, and the total area infested by this geophyte may be more reflection of the extent of suitable habitats than of invasiveness or ecological impact. Our results confirm the potential for these species to significantly alter the functioning of ecosystems in the Mediterranean islands and highlight the risk to other islands not yet invaded. © 2008 Springer Science+Business Media B.V.",0,1,0.9966208,negatives
False Positive,0,fold_0_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.15517/rbt.v58i2.5253,Taxonomy and distribution of aquatic and semiaquatic Heteroptera (Insecta) from Cuba,"Heteroptera is a worldwide distributed group of insects inhabiting both terrestrial and aquatic habitats and has an important ecological role. A survey of aquatic and semiaquatic Heteroptera from Cuba is provided based on literature reports and field collections. General data on species geographical distribution are given, along with altitude and collection season. Representatives of 86 species and morphospecies of the infraorders Dipsocoromorpha, Leptopodomorpha, Gerromorpha and Nepomorpha are listed, distributed in 35 genera and 16 families were found. Based on distributional data, a preference for habitats of stagnant water or slow current and lower altitudes is inferred. Fifteen species are distributed throughout the entire island. A higher species diversity was found in the Eastern sector, with 53 species (61.63%), 16 of which (18.60%) are confined to this area. The strongest biological similarity was found between Eastern and Western sectors (25%), and the weakest between Western and Central sectors (14%). Rev. Biol. Trop. 58 (3): 897-907. Epub 2010 September 01.",0,1,0.99407095,openalex
